code,name,const,hot,cate,sh000001,sh000004,sh000009,sh000010,sh000015,sh000016,sh000018,sh000019,sh000020,sh000021,sh000025,sh000026,sh000027,sh000028,sh000029,sh000030,sh000031,sh000042,sh000043,sh000044,sh000045,sh000046,sh000047,sh000048,sh000049,sh000050,sh000051,sh000052,sh000053,sh000054,sh000055,sh000056,sh000057,sh000058,sh000059,sh000060,sh000062,sh000063,sh000064,sh000065,sh000066,sh000067,sh000068,sh000069,sh000070,sh000071,sh000072,sh000073,sh000074,sh000075,sh000076,sh000077,sh000078,sh000079,sh000091,sh000092,sh000093,sh000094,sh000095,sh000096,sh000097,sh000098,sh000102,sh000103,sh000104,sh000105,sh000106,sh000107,sh000108,sh000109,sh000110,sh000111,sh000112,sh000113,sh000114,sh000115,sh000117,sh000118,sh000119,sh000120,sh000121,sh000122,sh000123,sh000125,sh000126,sh000128,sh000129,sh000130,sh000131,sh000132,sh000133,sh000134,sh000135,sh000136,sh000137,sh000138,sh000141,sh000142,sh000145,sh000146,sh000147,sh000148,sh000149,sh000150,sh000151,sh000152,sh000153,sh000155,sh000158,sh000159,sh000160,sh000161,sh000162,sh000171,sh000921,sh000300,sh000801,sh000802,sh000803,sh000804,sh000805,sh000806,sh000807,sh000808,sh000809,sh000810,sh000811,sh000812,sh000813,sh000814,sh000815,sh000816,sh000818,sh000819,sh000956,sh000820,sh000821,sh000822,sh000824,sh000825,sh000826,sh000827,sh000828,sh000829,sh000830,sh000831,sh000838,sh000839,sh000840,sh000841,sh000842,sh000843,sh000844,sh000846,sh000860,sh000901,sh000903,sh000904,sh000905,sh000906,sh000908,sh000909,sh000910,sh000911,sh000912,sh000913,sh000914,sh000915,sh000916,sh000917,sh000918,sh000919,sh000920,sh000922,sh000925,sh000926,sh000927,sh000928,sh000929,sh000930,sh000931,sh000932,sh000933,sh000934,sh000935,sh000936,sh000937,sh000939,sh000940,sh000941,sh000942,sh000943,sh000944,sh000945,sh000946,sh000947,sh000948,sh000949,sh000950,sh000951,sh000952,sh000953,sh000954,sh000955,sh000957,sh000958,sh000959,sh000960,sh000961,sh000962,sh000963,sh000964,sh000965,sh000966,sh000967,sh000968,sh000969,sh000970,sh000971,sh000972,sh000975,sh000977,sh000978,sh000979,sh000980,sh000981,sh000982,sh000983,sh000984,sh000998,sz399001,sz399231,sz399234,sz399235,sz399236,sz399238,sz399242,sz399248,sz399314,sz399315,sz399971,sz399316,sz399319,sz399321,sz399335,sz399337,sz399353,sz399354,sz399355,sz399356,sz399357,sz399360,sz399361,sz399362,sz399363,sz399392,sz399398,sz399402,sz399403,sz399412,sz399417,sz399418,sz399419,sz399420,sz399431,sz399435,sz399437,sz399439,sz399440,sz399441,sz399701,sz399702,sz399703,sz399704,sz399705,sz399706,sz399707,sz399802,sz399803,sz399804,sz399805,sz399806,sz399807,sz399808,sz399809,sz399810,sz399811,sz399812,sz399813,sz399814,sz399817,sz399959,sz399965,sz399966,sz399967,sz399970,sz399972,sz399973,sz399974,sz399975,sz399976,sz399983,sz399986,sz399987,sz399989,sz399990,sz399991,sz399992,sz399993,sz399994,sz399995,sz399996,sz399997,sz399998
sh000819,有色金属,50,,其他,0.982213439,0.39229249,-0.382411067,0.995059289,0.980237154,0.982213439,0.969367589,0.982213439,-0.613636364,0.983201581,0.871541502,0.508893281,0.33201581,0.969367589,0.980237154,0.860671937,0.991106719,0.97826087,0.988142292,0.7756917,-0.416007905,0.364624506,0.980237154,0.956521739,0.619565217,0.995059289,0.852766798,0.983201581,0.991106719,0.984189723,0.966403162,0.989130435,0.957509881,0.98715415,0.60770751,0.999011858,0.975296443,0.97826087,0.505928854,0.842885375,0.256916996,-0.161067194,0.280632411,0.601778656,0.159090909,0.307312253,0.195652174,-0.06027668,0.684782609,-0.583992095,0.961462451,-0.664031621,-0.016798419,-0.557312253,-0.45256917,0.33201581,0.619565217,0.294466403,-0.181818182,0.609683794,-0.579051383,0.989130435,0.039525692,0.51284585,0.415019763,0.320158103,-0.556324111,0.031620553,0.472332016,-0.577075099,0.597826087,-0.636363636,-0.358695652,-0.566205534,-0.473320158,-0.43972332,-0.359683794,0.428853755,-0.514822134,-0.009881423,-0.39229249,0.590909091,0.973320158,0.990118577,0.652173913,0.000988142,0.980237154,-0.061264822,-0.54743083,-0.187747036,-0.566205534,0.946640316,0.919960474,0.645256917,-0.523715415,-0.299407115,-0.40513834,-0.217391304,0.09486166,-0.575098814,0.270750988,0.795651124,0.988142292,0.434782609,0.977272727,0.982213439,0.476284585,0.988142292,-0.579051383,0.979249012,0.43083004,-0.568181818,-0.288537549,-0.070158103,0.997035573,0.979249012,0.031620553,-0.388339921,0.980237154,0.444664032,-0.126482213,0.838932806,0.461462451,0.201581028,0.475296443,0.483201581,-0.372529644,-0.415019763,-0.222332016,0.14229249,0.464426877,0.885375494,0.962450593,-0.348814229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sh000843,300动态,150,Smart Beta,策略,0.981225296,0.399209486,-0.355731225,0.994071146,0.9743083,0.982213439,0.964426877,0.969367589,-0.591897233,0.975296443,0.862648221,0.511857708,0.339920949,0.971343874,0.9743083,0.862648221,0.986166008,0.976284585,0.98715415,0.779644269,-0.393280632,0.376482213,0.979249012,0.951581028,0.635375494,0.993083004,0.84486166,0.981225296,0.988142292,0.982213439,0.971343874,0.98715415,0.955533597,0.982213439,0.616600791,0.992094862,0.973320158,0.9743083,0.518774704,0.846837945,0.259881423,-0.141304348,0.279644269,0.615612648,0.160079051,0.314229249,0.196640316,-0.045454545,0.692687747,-0.550395257,0.955533597,-0.644268775,-0.008893281,-0.538537549,-0.434782609,0.335968379,0.621541502,0.296442688,-0.171936759,0.618577075,-0.567193676,0.98715415,0.043478261,0.528656126,0.420948617,0.328063241,-0.544466403,0.041501976,0.475296443,-0.546442688,0.576086957,-0.621541502,-0.336956522,-0.549407115,-0.459486166,-0.41798419,-0.336956522,0.441699605,-0.496047431,0.007905138,-0.358695652,0.603754941,0.964426877,0.992094862,0.663043478,0.018774704,0.979249012,-0.027667984,-0.522727273,-0.163043478,-0.550395257,0.948616601,0.914031621,0.644268775,-0.510869565,-0.272727273,-0.383399209,-0.187747036,0.100790514,-0.562252964,0.292490119,0.795651124,0.984189723,0.434782609,0.972332016,0.975296443,0.488142292,0.986166008,-0.566205534,0.97826087,0.421936759,-0.550395257,-0.260869565,-0.045454545,0.992094862,0.9743083,0.035573123,-0.361660079,0.979249012,0.461462451,-0.114624506,0.835968379,0.472332016,0.222332016,0.475296443,0.486166008,-0.360671937,-0.402173913,-0.192687747,0.164031621,0.473320158,0.876482213,0.958498024,-0.335968379,0.994071146,0.376482213,0.988142292,0.578063241,0.989130435,0.9743083,0.756916996,-0.609683794,0.814229249,0.804347826,-0.5256917,0.543478261,0.07312253,-0.394268775,-0.47826087,0.127470356,0.281620553,0.929841897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sz399354,分析师指数,100,,策略,0.981225296,0.382411067,-0.37055336,0.986166008,0.979249012,0.977272727,0.966403162,0.96541502,-0.598814229,0.967391304,0.868577075,0.52173913,0.369565217,0.955533597,0.9743083,0.83201581,0.983201581,0.982213439,0.986166008,0.767786561,-0.396245059,0.366600791,0.968379447,0.936758893,0.616600791,0.984189723,0.842885375,0.981225296,0.985177866,0.981225296,0.963438735,0.986166008,0.938735178,0.97826087,0.59486166,0.986166008,0.969367589,0.972332016,0.483201581,0.836956522,0.269762846,-0.135375494,0.288537549,0.581027668,0.171936759,0.308300395,0.207509881,-0.053359684,0.649209486,-0.563241107,0.954545455,-0.640316206,0.013833992,-0.539525692,-0.443675889,0.341897233,0.619565217,0.304347826,-0.182806324,0.598814229,-0.566205534,0.986166008,0.049407115,0.489130435,0.440711462,0.321146245,-0.541501976,0.052371542,0.420948617,-0.565217391,0.56027668,-0.614624506,-0.335968379,-0.548418972,-0.455533597,-0.429841897,-0.355731225,0.418972332,-0.504940711,-0.015810277,-0.376482213,0.575098814,0.95256917,0.98715415,0.636363636,0.001976285,0.976284585,-0.066205534,-0.5256917,-0.186758893,-0.556324111,0.95256917,0.921936759,0.637351779,-0.5,-0.305335968,-0.390316206,-0.225296443,0.109683794,-0.56027668,0.243083004,0.77983694,0.985177866,0.445652174,0.982213439,0.980237154,0.454545455,0.980237154,-0.563241107,0.966403162,0.412055336,-0.557312253,-0.250988142,-0.07312253,0.983201581,0.961462451,0.050395257,-0.381422925,0.983201581,0.440711462,-0.095849802,0.824110672,0.424901186,0.178853755,0.469367589,0.500988142,-0.348814229,-0.402173913,-0.211462451,0.122529644,0.423913043,0.865612648,0.955533597,-0.330039526,0.988142292,0.389328063,0.985177866,0.556324111,0.989130435,0.983201581,0.73715415,-0.616600791,0.822134387,0.802371542,-0.508893281,0.505928854,0.052371542,-0.388339921,-0.469367589,0.084980237,0.2756917,0.918972332,0.989130435,0.964426877,,0.923913043,0.972332016,0.253952569,-0.380434783,0.904150198,0.787549407,-0.017786561,0.33201581,0.863636364,0.421936759,0.564229249,0.962450593,0.166996047,-0.779644269,0.307312253,0.895256917,0.973320158,0.619565217,0.969367589,0.979249012,0.971343874,0.98715415,0.646245059,0.137351779,-0.149209486,0.836956522,0.455533597,0.219367589,0.964426877,-0.243083004,-0.827075099,0.138339921,0.267786561,0.98715415,-0.567193676,0.707509881,0.802371542,0.093873518,0.378458498,0.955533597,0.932806324,0.875494071,0.67687747,0.833992095,0.93083004,0.887351779,0.783596838,0.949604743,0.908102767,0.227272727,-0.606719368,0.984189723,0.914031621,0.080039526,-0.411067194,0.696640316,-0.152173913,0.986166008,0.415019763,0.982213439,0.985177866,0.587944664,0.990118577,0.958498024,0.98715415,0.373517787,-0.564229249,-0.254940711,0.146245059,0.985177866,0.666007905,-0.345849802,-0.601778656,0.744071146,-0.100790514,0.394268775,0.22826087,-0.496047431,-0.568181818,0.091897233,-0.244071146,0.557312253,0.410079051,0.966403162,-0.130434783,0.396245059,-0.329051383,0.010869565,0.967391304,0.307312253,0.145256917,0.764822134,0.957509881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sh000922,中证红利,100,红利/高股息,主题,0.980237154,0.435770751,-0.33201581,0.968379447,0.9743083,0.941699605,0.923913043,0.9743083,-0.567193676,0.955533597,0.87055336,0.529644269,0.308300395,0.925889328,0.936758893,0.862648221,0.957509881,0.949604743,0.960474308,0.809288538,-0.363636364,0.412055336,0.983201581,0.922924901,0.652173913,0.970355731,0.888339921,0.941699605,0.957509881,0.943675889,0.942687747,0.960474308,0.921936759,0.949604743,0.64229249,0.975296443,0.96541502,0.935770751,0.529644269,0.864624506,0.321146245,-0.130434783,0.337944664,0.624505929,0.242094862,0.368577075,0.239130435,-0.014822134,0.736166008,-0.528656126,0.909090909,-0.633399209,-0.000988142,-0.501976285,-0.399209486,0.396245059,0.663043478,0.347826087,-0.138339921,0.633399209,-0.53458498,0.960474308,0.100790514,0.551383399,0.489130435,0.391304348,-0.511857708,0.091897233,0.518774704,-0.5256917,0.68083004,-0.606719368,-0.327075099,-0.519762846,-0.443675889,-0.389328063,-0.322134387,0.523715415,-0.47826087,0.053359684,-0.34486166,0.683794466,0.948616601,0.959486166,0.665019763,0.061264822,0.983201581,0.003952569,-0.506916996,-0.132411067,-0.527667984,0.902173913,0.920948617,0.701581028,-0.479249012,-0.248023715,-0.353754941,-0.162055336,0.149209486,-0.5256917,0.306324111,0.825302719,0.962450593,0.522727273,0.957509881,0.959486166,0.549407115,0.950592885,-0.541501976,0.981225296,0.4743083,-0.529644269,-0.240118577,-0.061264822,0.972332016,0.977272727,0.093873518,-0.331027668,0.984189723,0.506916996,-0.064229249,0.85770751,0.47826087,0.231225296,0.553359684,0.526679842,-0.330039526,-0.372529644,-0.160079051,0.173913043,0.483201581,0.899209486,0.914031621,-0.305335968,0.977272727,0.372529644,0.972332016,0.646245059,0.983201581,0.961462451,0.827075099,-0.589920949,0.869565217,0.880434783,-0.489130435,0.592885375,0.136363636,-0.368577075,-0.453557312,0.144268775,0.314229249,0.945652174,0.973320158,0.982213439,,0.921936759,0.95256917,0.28458498,-0.347826087,0.95256917,0.767786561,0.001976285,0.361660079,0.869565217,0.455533597,0.616600791,0.941699605,0.148221344,-0.73715415,0.342885375,0.900197628,0.947628458,0.650197628,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sh000060,全R价值,399,,风格,0.97826087,0.383399209,-0.394268775,0.996047431,0.97826087,0.983201581,0.970355731,0.983201581,-0.623517787,0.984189723,0.867588933,0.501976285,0.334980237,0.970355731,0.981225296,0.852766798,0.992094862,0.979249012,0.98715415,0.767786561,-0.42687747,0.355731225,0.976284585,0.958498024,0.60770751,0.993083004,0.846837945,0.984189723,0.992094862,0.985177866,0.961462451,0.990118577,0.959486166,0.988142292,0.596837945,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sh000822,500红利,50,红利/高股息,主题,0.97826087,0.383399209,-0.395256917,0.991106719,0.98715415,0.976284585,0.960474308,0.976284585,-0.625494071,0.975296443,0.869565217,0.529644269,0.369565217,0.957509881,0.97826087,0.827075099,0.989130435,0.984189723,0.988142292,0.770750988,-0.421936759,0.358695652,0.970355731,0.941699605,0.600790514,0.986166008,0.847826087,0.979249012,0.989130435,0.980237154,0.961462451,0.991106719,0.942687747,0.985177866,0.583003953,0.995059289,0.969367589,0.972332016,0.479249012,0.838932806,0.270750988,-0.173913043,0.290513834,0.583992095,0.173913043,0.305335968,0.205533597,-0.071146245,0.65513834,-0.599802372,0.949604743,-0.671936759,-0.041501976,-0.555335968,-0.462450593,0.348814229,0.617588933,0.304347826,-0.186758893,0.601778656,-0.584980237,0.991106719,0.048418972,0.488142292,0.43972332,0.327075099,-0.567193676,0.037549407,0.443675889,-0.589920949,0.598814229,-0.643280632,-0.378458498,-0.574110672,-0.475296443,-0.454545455,-0.373517787,0.438735178,-0.529644269,-0.01284585,-0.410079051,0.599802372,0.958498024,0.985177866,0.64229249,-0.001976285,0.976284585,-0.067193676,-0.554347826,-0.195652174,-0.585968379,0.950592885,0.91798419,0.628458498,-0.531620553,-0.313241107,-0.414031621,-0.230237154,0.093873518,-0.578063241,0.238142292,0.772424041,0.992094862,0.454545455,0.983201581,0.988142292,0.460474308,0.984189723,-0.59486166,0.967391304,0.421936759,-0.584980237,-0.296442688,-0.099802372,0.991106719,0.971343874,0.043478261,-0.399209486,0.980237154,0.432806324,-0.115612648,0.826086957,0.442687747,0.168972332,0.471343874,0.508893281,-0.374505929,-0.419960474,-0.219367589,0.113636364,0.444664032,0.880434783,0.950592885,-0.351778656,0.994071146,0.385375494,0.995059289,0.558300395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sh000015,红利指数,50,红利/高股息,主题,0.9743083,0.373517787,-0.404150198,0.968379447,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sh000019,治理指数,295,绿色/ESG,主题,0.9743083,0.400197628,-0.368577075,0.980237154,0.948616601,0.968379447,0.950592885,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sh000920,300R成长,228,,风格,0.9743083,0.37944664,-0.387351779,0.998023715,0.967391304,0.985177866,0.968379447,0.986166008,-0.611660079,0.98715415,0.866600791,0.473320158,0.300395257,0.97826087,0.97826087,0.865612648,0.988142292,0.973320158,0.982213439,0.757905138,-0.425889328,0.353754941,0.976284585,0.969367589,0.611660079,0.991106719,0.842885375,0.980237154,0.988142292,0.984189723,0.956521739,0.985177866,0.971343874,0.985177866,0.605731225,0.998023715,0.970355731,0.977272727,0.514822134,0.83201581,0.221343874,-0.170948617,0.246047431,0.615612648,0.125494071,0.288537549,0.178853755,-0.052371542,0.696640316,-0.579051383,0.962450593,-0.662055336,-0.018774704,-0.572134387,-0.462450593,0.298418972,0.601778656,0.259881423,-0.188735178,0.611660079,-0.590909091,0.985177866,0.013833992,0.53458498,0.378458498,0.306324111,-0.565217391,0.022727273,0.504940711,-0.571146245,0.581027668,-0.633399209,-0.358695652,-0.577075099,-0.483201581,-0.445652174,-0.35770751,0.41798419,-0.51284585,-0.016798419,-0.390316206,0.588932806,0.982213439,0.984189723,0.658102767,-0.006916996,0.971343874,-0.057312253,-0.553359684,-0.17687747,-0.56916996,0.940711462,0.911067194,0.636363636,-0.536561265,-0.299407115,-0.41798419,-0.210474308,0.06027668,-0.587944664,0.290513834,0.806523375,0.984189723,0.419960474,0.966403162,0.9743083,0.483201581,0.989130435,-0.586956522,0.977272727,0.424901186,-0.574110672,-0.307312253,-0.066205534,1,0.983201581,-0.000988142,-0.396245059,0.972332016,0.455533597,-0.159090909,0.845849802,0.48715415,0.216403162,0.46541502,0.447628458,-0.397233202,-0.424901186,-0.219367589,0.161067194,0.489130435,0.888339921,0.963438735,-0.374505929,0.997035573,0.327075099,0.989130435,0.577075099,0.991106719,0.975296443,0.767786561,-0.623517787,0.812252964,0.802371542,-0.557312253,0.536561265,0.058300395,-0.42687747,-0.509881423,0.124505929,0.261857708,0.950592885,0.992094862,0.9743083,,0.916007905,0.989130435,0.238142292,-0.416007905,0.916007905,0.746047431,-0.064229249,0.305335968,0.866600791,0.476284585,0.604743083,0.983201581,0.165019763,-0.772727273,0.289525692,0.936758893,0.986166008,0.644268775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sh000970,ESG 40,40,绿色/ESG,主题,0.9743083,0.362648221,-0.400197628,0.98715415,0.982213439,0.985177866,0.977272727,0.961462451,-0.632411067,0.9743083,0.864624506,0.516798419,0.388339921,0.961462451,0.990118577,0.812252964,0.995059289,0.994071146,0.996047431,0.739130435,-0.428853755,0.334980237,0.956521739,0.944664032,0.58201581,0.986166008,0.81916996,0.991106719,0.995059289,0.992094862,0.963438735,0.996047431,0.937747036,0.991106719,0.567193676,0.988142292,0.963438735,0.985177866,0.461462451,0.812252964,0.244071146,-0.173913043,0.263833992,0.558300395,0.130434783,0.279644269,0.185770751,-0.079051383,0.623517787,-0.598814229,0.966403162,-0.66798419,-0.019762846,-0.568181818,-0.466403162,0.321146245,0.586956522,0.280632411,-0.204545455,0.578063241,-0.590909091,0.996047431,0.019762846,0.462450593,0.390316206,0.294466403,-0.572134387,0.032608696,0.401185771,-0.600790514,0.563241107,-0.647233202,-0.368577075,-0.580039526,-0.488142292,-0.457509881,-0.381422925,0.401185771,-0.530632411,-0.032608696,-0.404150198,0.551383399,0.95256917,0.993083004,0.625494071,-0.013833992,0.970355731,-0.08201581,-0.558300395,-0.207509881,-0.584980237,0.972332016,0.912055336,0.613636364,-0.532608696,-0.32312253,-0.41798419,-0.25,0.072134387,-0.583003953,0.219367589,0.748702766,0.995059289,0.420948617,0.992094862,0.989130435,0.436758893,0.992094862,-0.595849802,0.954545455,0.385375494,-0.588932806,-0.298418972,-0.098814229,0.984189723,0.95256917,0.018774704,-0.406126482,0.972332016,0.415019763,-0.135375494,0.808300395,0.416007905,0.161067194,0.45256917,0.480237154,-0.383399209,-0.43083004,-0.245059289,0.098814229,0.416007905,0.868577075,0.967391304,-0.360671937,0.989130435,0.376482213,0.991106719,0.538537549,0.989130435,0.988142292,0.719367589,-0.64229249,0.785573123,0.770750988,-0.549407115,0.485177866,0.031620553,-0.432806324,-0.501976285,0.063241107,0.248023715,0.910079051,0.988142292,0.955533597,,0.922924901,0.976284585,0.220355731,-0.414031621,0.882411067,0.792490119,-0.030632411,0.318181818,0.862648221,0.421936759,0.544466403,0.968379447,0.126482213,-0.81027668,0.287549407,0.89229249,0.984189723,0.596837945,0.960474308,0.991106719,0.960474308,0.996047431,0.647233202,0.114624506,-0.161067194,0.827075099,0.442687747,0.200592885,0.970355731,-0.282608696,-0.853754941,0.112648221,0.246047431,0.989130435,-0.596837945,0.70256917,0.794466403,0.06916996,0.371541502,0.967391304,0.951581028,0.876482213,0.656126482,0.83201581,0.949604743,0.890316206,0.765810277,0.938735178,0.889328063,0.243083004,-0.632411067,0.992094862,0.900197628,0.053359684,-0.444664032,0.687747036,-0.190711462,0.990118577,0.384387352,0.980237154,0.993083004,0.56916996,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
